gid,role,role_score,cluster_id,priority_score,evidence,rank,rule_fired,alt_role,sink_status,truncated,p_forward,is_seed,depth,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,out_in_ratio,fast_share,unseen_inflow_kzt,seed_in,seed_out,pagerank,betweenness,flags,prio_role,prio_flow,prio_centrality,prio_seed,prio_flags
100000004005964100,transit,0.659,27,0.591,"Получил 98 тыс ₸ от 3 плательщиков (9 переводов), отправил 72 тыс ₸ 3 получателям (5 переводов); дальше ушло 74%; 20% полученного ушло за ≤2 дн; seed среди плательщиков: 1",226,R4: out/in=0.74≥0.5,-,not_sink,False,1.0,False,1,3,3,97900.0,72000.0,9,5,0.7354,0.2043,0.0,1,1,0.00040452,5e-07,in_cycle;repeat_amounts,0.1384,0.1702,0.1491,0.0667,0.0667
100000002872399100,terminal,1.0,7,0.5908,"Получил 1,09 млн ₸ от 1 плательщика (9 переводов), дальше ушло 0%",227,"R5: out/in=0.00≤0.1, in=1,09 млн ₸",-,confirmed_sink,False,0.0,False,3,1,0,1090000.0,0.0,9,0,0.0,-1.0,0.0,0,0,0.00070577,0.0,-,0.175,0.2335,0.1823,0.0,0.0
100000008587459100,transit,0.65,1,0.5902,"Получил 182 тыс ₸ от 2 плательщиков (2 перевода), отправил 686 тыс ₸ 2 получателям (4 перевода); отправил в 3,8× больше полученного → есть невидимые входящие",228,R4: out/in=3.78>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,2,2,181507.0,686500.0,2,4,3.7822,0.0,504993.0,0,1,0.00030076,1.772e-05,in_cycle;unseen_inflow,0.1365,0.2288,0.1583,0.0333,0.0333
100000001609499100,terminal,0.611,1,0.5899,"Получил 263 тыс ₸ от 3 плательщиков (3 перевода), дальше ушло 8%; seed среди плательщиков: 1",229,"R5: out/in=0.08≤0.1, in=263 тыс ₸",-,confirmed_sink,False,1.0,False,1,3,2,263113.0,21000.0,3,2,0.0798,0.038,0.0,1,1,0.00032091,0.00018422,in_cycle,0.1069,0.1922,0.1908,0.0667,0.0333
100000003054328100,transit,0.981,9,0.5881,"Получил 140 тыс ₸ от 1 плательщика (1 перевод), отправил 194 тыс ₸ 2 получателям (2 перевода); отправил в 1,4× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",230,R4: out/in=1.38>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,1,2,140000.0,193720.0,1,2,1.3837,1.0,53720.0,0,0,0.00033591,7.9e-07,fast_transit,0.206,0.1984,0.1504,0.0,0.0333
100000005514161100,consolidator,0.5,7,0.588,"Получает от 4 плательщиков: 402 тыс ₸, 7 переводов (в среднем 57 тыс ₸); seed среди плательщиков: 1; дальше ушло 12% полученного 1 получателю",231,R3: in_deg=4≥4,-,not_sink,False,1.0,False,1,4,1,401500.0,50000.0,7,1,0.1245,0.0,0.0,1,0,0.00080614,4.042e-05,-,0.1575,0.2114,0.1858,0.0333,0.0
100000002480800100,terminal,0.889,5,0.5879,"Получил 569 тыс ₸ от 2 плательщиков (2 перевода), дальше ушло 0%; seed среди плательщиков: 1",232,"R5: out/in=0.00≤0.1, in=569 тыс ₸",-,confirmed_sink,False,0.0,False,1,2,0,569251.0,0.0,2,0,0.0,-1.0,0.0,1,0,0.00064108,0.0,-,0.1556,0.2196,0.1794,0.0333,0.0
100000000791285100,transit,0.651,23,0.5873,"Получил 1,12 млн ₸ от 1 плательщика (2 перевода), отправил 650 тыс ₸ 3 получателям (3 перевода); дальше ушло 58%; 55% полученного ушло за ≤2 дн",233,R4: out/in=0.58≥0.5,-,not_sink,False,1.0,False,3,1,3,1120000.0,650000.0,2,3,0.5804,0.5536,0.0,0,0,0.00056643,3.884e-05,in_cycle,0.1367,0.2402,0.177,0.0,0.0333
100000005357705100,transit,0.764,8,0.5872,"Получил 53 тыс ₸ от 1 плательщика (1 перевод), отправил 387 тыс ₸ 4 получателям (5 переводов); отправил в 7,4× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",234,R4: out/in=7.36>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,1,4,52595.0,387080.0,1,5,7.3596,1.0,334485.0,0,0,0.00029627,7.688e-05,fast_transit;unseen_inflow,0.1604,0.2093,0.1841,0.0,0.0333
100000008443341100,transit,0.917,1,0.5872,"Получил 34 тыс ₸ от 2 плательщиков (2 перевода), отправил 50 тыс ₸ 3 получателям (4 перевода); отправил в 1,4× больше полученного → есть невидимые входящие; 71% полученного ушло за ≤2 дн",235,R4: out/in=1.45>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,2,3,34500.0,50000.0,2,4,1.4493,0.7101,15500.0,1,0,0.00066897,0.0003601,in_cycle,0.1926,0.1338,0.1942,0.0333,0.0333
100000001463701100,terminal,0.902,14,0.587,"Получил 621 тыс ₸ от 2 плательщиков (2 перевода), дальше ушло 0%; seed среди плательщиков: 1",236,"R5: out/in=0.00≤0.1, in=621 тыс ₸",-,confirmed_sink,False,0.0,False,1,2,0,621000.0,0.0,2,0,0.0,-1.0,0.0,1,0,0.00057221,0.0,-,0.1578,0.222,0.1738,0.0333,0.0
100000002306369100,transit,0.658,5,0.5869,"Получил 73 тыс ₸ от 1 плательщика (1 перевод), отправил 261 тыс ₸ 6 получателям (9 переводов); отправил в 3,6× больше полученного → есть невидимые входящие; seed среди плательщиков: 1",237,R4: out/in=3.57>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,1,6,73166.0,260900.0,1,9,3.5659,0.0,187734.0,1,0,0.0002993,7.025e-05,in_cycle;unseen_inflow,0.1382,0.1985,0.1835,0.0333,0.0333
100000001282143100,consolidator,0.545,9,0.5867,"Получает от 5 плательщиков: 1,70 млн ₸, 6 переводов (в среднем 283 тыс ₸); дальше не отправлял; 4 плательщика за один день (29.07)",238,R3: in_deg=5≥4,terminal,confirmed_sink,False,0.0,False,3,5,0,1700000.0,0.0,6,0,0.0,-1.0,0.0,0,0,0.00040176,0.0,burst_in,0.1717,0.2401,0.1415,0.0,0.0333
100000003148220100,transit,0.758,70,0.5865,"Получил 6 тыс ₸ от 1 плательщика (1 перевод), отправил 43 тыс ₸ 2 получателям (4 перевода); отправил в 7,7× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",239,R4: out/in=7.68>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,1,2,5650.0,43400.0,1,4,7.6814,1.0,37750.0,1,1,0.00091824,4e-07,fast_transit;in_cycle,0.1592,0.1046,0.1894,0.0667,0.0667
100000007898453100,transit,0.7,5,0.5863,"Получил 25 тыс ₸ от 1 плательщика (1 перевод), отправил 320 тыс ₸ 2 получателям (2 перевода); отправил в 12,9× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",240,R4: out/in=12.93>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,1,2,24750.0,320000.0,1,2,12.9293,1.0,295250.0,0,0,0.00033302,2.398e-05,fast_transit;in_cycle;unseen_inflow,0.147,0.1995,0.1731,0.0,0.0667
100000000580561100,transit,0.6,40,0.586,"Получил 28 тыс ₸ от 2 плательщиков (3 перевода), отправил 1,49 млн ₸ 3 получателям (13 переводов); отправил в 53,2× больше полученного → есть невидимые входящие; 85% полученного ушло за ≤2 дн",241,R4: out/in=53.18>1.2 (невидимые входящие),-,not_sink,False,1.0,True,0,2,3,27980.0,1488077.0,3,13,53.1836,0.8463,1460097.0,0,0,0.00083499,1.19e-06,fast_transit;in_cycle;repeat_route,0.1134,0.2146,0.168,0.0,0.09
100000001411870100,terminal,0.974,7,0.5858,"Получил 900 тыс ₸ от 2 плательщиков (4 перевода), дальше ушло 0%; seed среди плательщиков: 1",242,"R5: out/in=0.00≤0.1, in=900 тыс ₸",-,confirmed_sink,False,0.0,False,1,2,0,900000.0,0.0,4,0,0.0,-1.0,0.0,1,0,0.00047804,0.0,-,0.1704,0.2297,0.1523,0.0333,0.0
100000002433697100,transit,0.969,3,0.5847,"Получил 130 тыс ₸ от 1 плательщика (1 перевод), отправил 110 тыс ₸ 1 получателю (1 перевод); дальше ушло 85%; 85% полученного ушло за ≤2 дн",243,R4: out/in=0.85∈[0.8;1.2],-,not_sink,False,1.0,False,3,1,1,130000.0,110000.0,1,1,0.8462,0.8462,0.0,0,0,0.00028978,1.922e-05,fast_transit,0.2035,0.1858,0.162,0.0,0.0333
100000005140601100,transit,0.781,8,0.5836,"Получил 53 тыс ₸ от 3 плательщиков (4 перевода), отправил 195 тыс ₸ 2 получателям (5 переводов); отправил в 3,7× больше полученного → есть невидимые входящие; 64% полученного ушло за ≤2 дн",244,R4: out/in=3.71>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,3,2,52685.0,195300.0,4,5,3.7069,0.6394,142615.0,0,0,0.00270573,1.962e-05,in_cycle;unseen_inflow,0.164,0.1873,0.199,0.0,0.0333
100000001445848100,transit,0.653,41,0.5822,"Получил 546 тыс ₸ от 1 плательщика (13 переводов), отправил 352 тыс ₸ 1 получателю (14 переводов); дальше ушло 64%; 40% полученного ушло за ≤2 дн",245,R4: out/in=0.64≥0.5,-,not_sink,False,1.0,False,3,1,1,546000.0,351850.0,13,14,0.6444,0.4038,0.0,0,0,0.00070202,0.0,in_cycle,0.1371,0.2295,0.1822,0.0,0.0333
100000004569484100,transit,0.764,12,0.5811,"Получил 98 тыс ₸ от 2 плательщиков (3 перевода), отправил 156 тыс ₸ 4 получателям (4 перевода); отправил в 1,6× больше полученного → есть невидимые входящие",246,R4: out/in=1.59>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,2,4,98312.0,156000.0,3,4,1.5868,0.0,57688.0,0,0,0.00031938,0.0027934,in_cycle,0.1604,0.1882,0.1992,0.0,0.0333
100000001162560100,distributor,0.52,12,0.5808,"Веерная раздача: 2,90 млн ₸ 12 получателям (14 переводов, в среднем 207 тыс ₸); получил 331 тыс ₸ от 1 плательщика",247,R2: out_deg=12≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,1,1,12,331300.0,2904398.0,2,14,8.7667,0.5192,2573098.0,1,0,0.00032115,2.97e-06,unseen_inflow,0.1456,0.2462,0.1556,0.0333,0.0
100000001611488100,terminal,0.943,3,0.5793,"Получил 779 тыс ₸ от 2 плательщиков (3 перевода), дальше ушло 0%",248,"R5: out/in=0.00≤0.1, in=779 тыс ₸",-,confirmed_sink,False,0.0,False,3,2,0,779300.0,0.0,3,0,0.0,-1.0,0.0,0,0,0.00087754,0.0,-,0.165,0.2263,0.188,0.0,0.0
100000006704530100,transit,0.8,23,0.5791,"Получил 450 тыс ₸ от 1 плательщика (1 перевод), отправил 428 тыс ₸ 3 получателям (5 переводов); дальше ушло 95%",249,R4: out/in=0.95∈[0.8;1.2],-,not_sink,False,1.0,False,3,1,3,450500.0,428000.0,1,5,0.9501,0.0,0.0,0,0,0.00039854,5.885e-05,-,0.168,0.2291,0.182,0.0,0.0
100000005584222100,transit,0.615,1,0.5791,"Получил 193 тыс ₸ от 2 плательщиков (6 переводов), отправил 109 тыс ₸ 2 получателям (3 перевода); дальше ушло 56%; 42% полученного ушло за ≤2 дн; seed среди плательщиков: 1",250,R4: out/in=0.56≥0.5,-,not_sink,False,1.0,False,1,2,2,192717.0,108587.0,6,3,0.5635,0.4151,0.0,1,0,0.00087592,3.864e-05,in_cycle,0.1291,0.1954,0.1879,0.0333,0.0333
100000000413678100,transit,0.804,8,0.5783,"Получил 306 тыс ₸ от 2 плательщиков (2 перевода), отправил 528 тыс ₸ 3 получателям (18 переводов); отправил в 1,7× больше полученного → есть невидимые входящие; 25% полученного ушло за ≤2 дн",251,R4: out/in=1.72>1.2 (невидимые входящие),-,not_sink,False,1.0,False,3,2,3,306500.0,528198.0,2,18,1.7233,0.2545,221698.0,0,0,0.0003007,5.766e-05,unseen_inflow,0.1688,0.2283,0.1812,0.0,0.0
100000005168487100,transit,0.772,14,0.5783,"Получил 15 тыс ₸ от 1 плательщика (1 перевод), отправил 104 тыс ₸ 1 получателю (14 переводов); отправил в 6,9× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",252,R4: out/in=6.90>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,1,1,15000.0,103510.0,1,14,6.9007,1.0,88510.0,0,0,0.00181255,0.0,fast_transit;in_cycle,0.1621,0.1534,0.1962,0.0,0.0667
100000005610717100,consolidator,0.5,1,0.5782,"Получает от 4 плательщиков: 484 тыс ₸, 6 переводов (в среднем 81 тыс ₸); дальше ушло 55% полученного 1 получателю",253,R3: in_deg=4≥4,-,not_sink,False,1.0,False,3,4,1,484500.0,265200.0,6,7,0.5474,0.4586,0.0,0,0,0.00034454,1.922e-05,repeat_route,0.1575,0.2253,0.162,0.0,0.0333
100000006734214100,consolidator,0.545,3,0.5771,"Получает от 5 плательщиков: 610 тыс ₸, 10 переводов (в среднем 61 тыс ₸); дальше ушло 6% полученного 3 получателям",254,R3: in_deg=5≥4,-,not_sink,False,1.0,False,3,5,3,610000.0,36000.0,10,4,0.059,0.0426,0.0,0,0,0.00060639,5.944e-05,-,0.1717,0.2231,0.1824,0.0,0.0
100000008647905100,transit,0.772,16,0.5766,"Получил 50 тыс ₸ от 1 плательщика (1 перевод), отправил 344 тыс ₸ 2 получателям (2 перевода); отправил в 6,9× больше полученного → есть невидимые входящие; 100% полученного ушло за ≤2 дн",255,R4: out/in=6.88>1.2 (невидимые входящие),-,not_sink,False,1.0,False,2,1,2,50000.0,344222.0,1,2,6.8844,1.0,294222.0,0,0,0.00032871,3.844e-05,fast_transit;unseen_inflow,0.1621,0.2054,0.1758,0.0,0.0333
100000006977207100,distributor,0.55,18,0.5765,"Веерная раздача: 4,16 млн ₸ 15 получателям (15 переводов, в среднем 277 тыс ₸); получил 414 тыс ₸ от 1 плательщика",256,R2: out_deg=15≥10 и ≥3×in_deg,-,not_sink,False,1.0,False,2,1,15,414000.0,4157018.0,1,15,10.0411,0.0,3743018.0,0,0,0.00034789,3.277e-05,unseen_inflow,0.154,0.248,0.1745,0.0,0.0
100000004744306100,transit,0.786,33,0.5765,"Получил 69 тыс ₸ от 1 плательщика (1 перевод), отправил 92 тыс ₸ 2 получателям (3 перевода); отправил в 1,3× больше полученного → есть невидимые входящие; seed среди плательщиков: 1",257,R4: out/in=1.33>1.2 (невидимые входящие),-,not_sink,False,1.0,False,1,1,2,69000.0,92000.0,1,3,1.3333,0.0,23000.0,1,1,0.00046078,3.923e-05,-,0.1651,0.1671,0.1776,0.0667,0.0
